,user_id,movie_id,rating
17285,303,116,5
17286,303,117,3
17287,303,121,3
17288,303,123,4
17289,303,124,4
17290,303,127,5
17291,303,128,4
17292,303,132,5
17293,303,137,4
17294,303,143,4
17295,303,144,5
17296,303,147,4
17297,303,150,5
17298,303,151,5
17299,303,155,3
17300,303,156,5
17301,303,168,5
17302,303,170,5
17303,303,171,4
17304,303,173,5
17305,303,174,5
17306,303,187,5
17307,303,191,5
17308,303,195,4
17309,303,198,4
17310,303,204,4
17311,303,215,5
17312,303,216,5
17313,303,221,5
17314,303,222,3
17315,303,223,4
17316,303,227,3
17317,303,228,4
17318,303,230,3
17319,303,236,4
17320,303,238,4
17321,303,239,3
17322,303,240,3
17323,303,241,4
17324,303,246,5
17325,303,250,4
17326,303,251,4
17327,303,255,4
17328,303,258,4
17329,303,259,3
17330,303,264,3
17331,303,269,5
17332,303,270,4
17333,303,271,2
17334,303,281,3
17335,303,282,3
17336,303,283,3
17337,303,284,4
17338,303,287,4
17339,303,289,2
17340,303,290,4
17341,303,293,4
17342,303,298,4
17343,303,319,5
17344,303,321,3
17345,303,324,3
17346,303,328,3
17347,303,333,4
17348,303,334,3
17349,303,340,5
17350,303,357,5
17351,303,363,1
17352,303,368,1
17353,303,375,2
17354,303,379,4
17355,303,381,4
17356,303,382,3
17357,303,385,4
17358,303,386,4
17359,303,387,5
17360,303,388,2
17361,303,390,3
17362,303,395,2
17363,303,401,3
17364,303,402,4
17365,303,403,5
17366,303,405,4
17367,303,412,3
17368,303,413,2
17369,303,419,4
17370,303,420,4
17371,303,423,4
17372,303,425,4
17373,303,427,4
17374,303,432,3
17375,303,443,4
17376,303,455,3
17377,303,458,3
17378,303,461,4
17379,303,470,4
17380,303,474,5
17381,303,475,4
17382,303,477,3
17383,303,479,5
17384,303,482,5
17385,303,484,5
17386,303,491,4
17387,303,501,4
17388,303,502,4
17389,303,508,4
17390,303,514,5
17391,303,517,5
17392,303,518,4
17393,303,525,5
17394,303,535,1
17395,303,540,1
17396,303,542,2
17397,303,544,4
17398,303,546,2
17399,303,550,3
17400,303,552,2
17401,303,554,2
17402,303,559,4
17403,303,562,4
17404,303,564,1
17405,303,569,3
17406,303,575,4
17407,303,577,3
17408,303,583,1
17409,303,586,2
17410,303,588,5
17411,303,595,2
17412,303,596,4
17413,303,597,1
17414,303,603,5
17415,303,615,4
17416,303,616,4
17417,303,619,3
17418,303,627,3
17419,303,631,4
17420,303,634,3
17421,303,636,3
17422,303,650,5
17423,303,653,4
17424,303,655,5
17425,303,658,5
17426,303,665,4
17427,303,670,2
17428,303,673,4
17429,303,678,1
17430,303,679,2
17431,303,687,1
17432,303,692,4
17433,303,709,5
17434,303,715,4
17435,303,720,2
17436,303,721,4
17437,303,725,1
17438,303,734,1
17439,303,741,4
17440,303,744,3
17441,303,746,4
17442,303,762,4
17443,303,773,4
17444,303,780,5
17445,303,783,2
17446,303,790,4
17447,303,800,3
17448,303,801,1
17449,303,805,4
17450,303,808,2
17451,303,813,4
17452,303,824,3
17453,303,829,2
17454,303,831,4
17455,303,833,2
17456,303,845,4
17457,303,847,4
17458,303,866,2
17459,303,869,2
17460,303,871,1
17461,303,872,3
17462,303,873,3
17463,303,875,4
17464,303,928,3
17465,303,939,3
17466,303,943,2
17467,303,952,3
17468,303,953,3
17469,303,956,4
17470,303,960,4
17471,303,979,4
17472,303,993,2
17473,303,997,2
17474,303,1013,1
17475,303,1023,2
17476,303,1034,1
17477,303,1039,5
17478,303,1040,1
17479,303,1041,2
17480,303,1044,3
17481,303,1046,3
17482,303,1052,2
17483,303,1073,4
17484,303,1086,1
17485,303,1089,1
17486,303,1092,1
17487,303,1097,3
17488,303,1110,1
17489,303,1135,2
17490,303,1142,4
17491,303,1145,2
17492,303,1153,3
17493,303,1157,2
17494,303,1182,2
17495,303,1209,2
17496,303,1215,1
17497,303,1217,1
17498,303,1218,4
17499,303,1220,2
17500,303,1228,2
17501,303,1230,1
17502,303,1232,3
17503,303,1270,1
17504,303,1273,2
17505,303,1335,3
17506,303,1337,1
17507,303,1407,1
17508,303,1411,2
17509,303,1426,2
17510,303,1509,1
17511,303,1510,3
17512,303,1511,3
17513,304,111,3
17514,304,243,3
17515,304,274,4
17516,304,278,4
17517,304,286,1
17518,304,294,4
17519,304,300,5
17520,304,313,5
17521,304,323,3
17522,304,328,3
17523,304,763,4
17524,304,879,3
17525,304,895,3
17526,305,1,5
17527,305,2,2
17528,305,12,5
17529,305,13,3
17530,305,16,3
17531,305,33,3
17532,305,42,4
17533,305,45,5
17534,305,48,5
17535,305,49,3
17536,305,59,3
17537,305,60,3
17538,305,64,5
17539,305,66,3
17540,305,69,3
17541,305,70,4
17542,305,86,4
17543,305,88,2
17544,305,89,3
17545,305,91,2
17546,305,96,3
17547,305,97,4
17548,305,121,3
17549,305,127,5
17550,305,135,3
17551,305,143,3
17552,305,144,2
17553,305,153,3
17554,305,160,4
17555,305,163,3
17556,305,165,4
17557,305,166,4
17558,305,168,4
17559,305,170,4
17560,305,171,5
17561,305,172,4
17562,305,173,3
17563,305,176,4
17564,305,179,1
17565,305,180,4
17566,305,181,4
17567,305,184,3
17568,305,191,3
17569,305,195,3
17570,305,196,4
17571,305,197,2
17572,305,198,4
17573,305,199,4
17574,305,200,3
17575,305,202,3
17576,305,215,2
17577,305,222,2
17578,305,223,4
17579,305,228,2
17580,305,242,5
17581,305,251,5
17582,305,269,4
17583,305,275,2
17584,305,282,3
17585,305,285,5
17586,305,286,4
17587,305,287,3
17588,305,300,3
17589,305,311,5
17590,305,315,5
17591,305,317,4
17592,305,318,3
17593,305,326,2
17594,305,327,3
17595,305,382,5
17596,305,408,5
17597,305,428,3
17598,305,431,4
17599,305,433,2
17600,305,462,5
17601,305,464,3
17602,305,469,2
17603,305,474,5
17604,305,475,4
17605,305,478,3
17606,305,479,3
17607,305,480,5
17608,305,484,3
17609,305,485,2
17610,305,486,5
17611,305,505,3
17612,305,528,4
17613,305,566,3
17614,305,582,4
17615,305,597,2
17616,305,628,4
17617,305,631,3
17618,305,650,4
17619,305,663,3
17620,305,664,2
17621,305,684,3
17622,305,686,3
17623,305,690,4
17624,305,708,3
17625,305,709,5
17626,305,713,4
17627,305,729,3
17628,305,735,4
17629,305,748,3
17630,305,749,2
17631,305,751,3
17632,305,770,3
17633,305,792,4
17634,305,793,5
17635,305,845,3
17636,305,863,4
17637,305,865,3
17638,305,904,4
17639,305,941,2
17640,305,961,3
17641,305,963,4
17642,305,971,4
17643,305,1015,1
17644,305,1018,5
17645,305,1073,1
17646,305,1074,2
17647,305,1286,5
17648,305,1485,3
17649,305,1512,3
17650,305,1513,2
17651,306,19,5
17652,306,111,4
17653,306,257,4
17654,306,258,2
17655,306,283,3
17656,306,285,4
17657,306,286,4
17658,306,289,3
17659,306,303,3
17660,306,321,3
17661,306,741,1
17662,306,756,3
17663,306,1028,2
17664,306,1251,5
17665,306,1514,4
17666,307,1,5
17667,307,28,3
17668,307,50,5
17669,307,56,4
17670,307,62,3
17671,307,64,4
17672,307,70,4
17673,307,72,3
17674,307,83,5
17675,307,99,4
17676,307,109,5
17677,307,121,1
17678,307,132,4
17679,307,135,4
17680,307,161,3
17681,307,163,3
17682,307,164,4
17683,307,168,5
17684,307,172,5
17685,307,178,3
17686,307,181,5
17687,307,185,3
17688,307,196,3
17689,307,200,3
17690,307,204,3
17691,307,209,5
17692,307,210,2
17693,307,215,4
17694,307,222,4
17695,307,227,5
17696,307,228,5
17697,307,230,5
17698,307,257,5
17699,307,269,4
17700,307,286,3
17701,307,380,3
17702,307,395,3
17703,307,401,1
17704,307,419,4
17705,307,433,5
17706,307,472,3
17707,307,483,5
17708,307,505,3
17709,307,529,4
17710,307,580,4
17711,307,588,4
17712,307,631,3
17713,307,660,3
17714,307,708,4
17715,307,736,3
17716,307,739,2
17717,307,831,1
17718,307,1028,4
17719,307,1065,3
17720,308,7,4
17721,308,8,5
17722,308,9,4
17723,308,11,5
17724,308,15,3
17725,308,17,4
17726,308,19,3
17727,308,21,3
17728,308,22,4
17729,308,23,5
17730,308,24,4
17731,308,30,4
17732,308,31,3
17733,308,32,5
17734,308,42,4
17735,308,47,4
17736,308,48,4
17737,308,49,3
17738,308,50,5
17739,308,56,5
17740,308,61,3
17741,308,65,3
17742,308,66,4
17743,308,68,4
17744,308,69,2
17745,308,71,4
17746,308,73,3
17747,308,77,3
17748,308,82,4
17749,308,88,4
17750,308,92,4
17751,308,96,4
17752,308,97,1
17753,308,99,4
17754,308,117,3
17755,308,118,3
17756,308,121,3
17757,308,122,4
17758,308,123,3
17759,308,131,4
17760,308,132,3
17761,308,134,5
17762,308,135,5
17763,308,139,3
17764,308,141,3
17765,308,143,4
17766,308,148,3
17767,308,151,4
17768,308,152,5
17769,308,153,5
17770,308,156,4
17771,308,157,5
17772,308,162,4
17773,308,169,5
17774,308,171,4
17775,308,172,4
17776,308,176,4
17777,308,179,4
17778,308,180,5
17779,308,182,5
17780,308,185,4
17781,308,186,4
17782,308,194,5
17783,308,195,5
17784,308,196,3
17785,308,198,3
17786,308,200,5
17787,308,201,5
17788,308,202,4
17789,308,203,5
17790,308,208,4
17791,308,209,4
17792,308,210,4
17793,308,211,4
17794,308,213,4
17795,308,214,2
17796,308,216,3
17797,308,218,5
17798,308,223,4
17799,308,230,4
17800,308,231,3
17801,308,235,3
17802,308,237,3
17803,308,239,3
17804,308,241,4
17805,308,248,4
17806,308,254,2
17807,308,255,4
17808,308,257,4
17809,308,259,3
17810,308,273,2
17811,308,274,3
17812,308,275,4
17813,308,276,4
17814,308,285,5
17815,308,288,4
17816,308,293,4
17817,308,294,3
17818,308,318,4
17819,308,321,3
17820,308,356,3
17821,308,357,4
17822,308,365,3
17823,308,367,4
17824,308,371,3
17825,308,382,4
17826,308,392,4
17827,308,396,4
17828,308,403,4
17829,308,404,3
17830,308,408,5
17831,308,410,4
17832,308,411,4
17833,308,419,4
17834,308,420,4
17835,308,423,5
17836,308,428,5
17837,308,429,4
17838,308,430,4
17839,308,432,4
17840,308,434,4
17841,308,448,3
17842,308,449,3
17843,308,469,5
17844,308,471,3
17845,308,472,2
17846,308,473,3
17847,308,479,5
17848,308,480,4
17849,308,482,5
17850,308,485,3
17851,308,494,5
17852,308,495,3
17853,308,496,3
17854,308,499,3
17855,308,501,4
17856,308,504,4
17857,308,506,4
17858,308,507,3
17859,308,510,3
17860,308,512,5
17861,308,513,3
17862,308,517,4
17863,308,519,4
17864,308,522,3
17865,308,523,4
17866,308,525,5
17867,308,530,4
17868,308,531,4
17869,308,537,4
17870,308,546,3
17871,308,550,4
17872,308,558,4
17873,308,566,4
17874,308,567,4
17875,308,568,5
17876,308,583,4
17877,308,588,5
17878,308,591,3
17879,308,597,3
17880,308,602,4
17881,308,603,5
17882,308,605,4
17883,308,613,4
17884,308,614,3
17885,308,615,3
17886,308,629,4
17887,308,637,3
17888,308,641,4
17889,308,642,5
17890,308,646,5
17891,308,648,4
17892,308,653,5
17893,308,654,5
17894,308,655,4
17895,308,657,4
17896,308,659,3
17897,308,661,4
17898,308,663,5
17899,308,665,4
17900,308,671,4
17901,308,678,3
17902,308,679,4
17903,308,684,3
17904,308,699,4
17905,308,708,4
17906,308,709,3
17907,308,712,4
17908,308,715,5
17909,308,732,4
17910,308,739,4
17911,308,770,4
17912,308,778,3
17913,308,792,3
17914,308,824,3
17915,308,825,4
17916,308,842,3
17917,308,853,5
17918,308,856,4
17919,308,928,4
17920,308,942,3
17921,308,945,4
17922,308,962,4
17923,308,1045,4
17924,308,1065,5
17925,308,1074,3
17926,308,1118,4
17927,308,1121,3
17928,308,1126,3
17929,308,1135,4
17930,308,1140,4
17931,308,1147,4
17932,308,1154,2
17933,308,1169,5
17934,308,1252,3
17935,308,1411,4
17936,308,1456,4
17937,308,1515,4
17938,309,258,5
17939,309,286,4
17940,309,304,3
17941,309,319,4
17942,309,331,5
17943,309,334,4
17944,309,690,3
17945,309,879,4
17946,309,989,3
17947,309,1025,5
17948,309,1296,2
17949,310,50,5
17950,310,294,1
17951,310,1142,5
17952,310,1386,1
17953,311,8,4
17954,311,12,4
17955,311,23,3
17956,311,31,4
17957,311,39,4
17958,311,47,2
17959,311,51,4
17960,311,54,4
17961,311,56,5
17962,311,63,3
17963,311,64,5
17964,311,66,4
17965,311,69,5
17966,311,72,4
17967,311,76,4
17968,311,77,5
17969,311,79,4
17970,311,81,3
17971,311,88,4
17972,311,91,3
17973,311,96,5
17974,311,97,4
17975,311,100,1
17976,311,101,4
17977,311,121,4
17978,311,127,4
17979,311,131,3
17980,311,133,3
17981,311,135,4
17982,311,170,5
17983,311,173,5
17984,311,176,4
17985,311,177,5
17986,311,185,2
17987,311,186,3
17988,311,191,4
17989,311,192,3
17990,311,194,4
17991,311,196,5
17992,311,197,4
17993,311,198,3
17994,311,202,4
17995,311,209,2
17996,311,210,5
17997,311,215,4
17998,311,216,5
17999,311,218,4
18000,311,222,4
18001,311,227,4
18002,311,228,5
18003,311,230,5
18004,311,231,4
18005,311,238,4
18006,311,241,3
18007,311,276,4
18008,311,282,5
18009,311,294,4
18010,311,300,4
18011,311,306,4
18012,311,321,3
18013,311,323,3
18014,311,356,4
18015,311,357,5
18016,311,371,5
18017,311,380,4
18018,311,392,5
18019,311,393,4
18020,311,399,4
18021,311,404,3
18022,311,415,3
18023,311,416,4
18024,311,417,3
18025,311,423,5
18026,311,428,4
18027,311,436,3
18028,311,443,3
18029,311,444,2
18030,311,448,5
18031,311,449,3
18032,311,465,4
18033,311,468,4
18034,311,479,5
18035,311,483,4
18036,311,487,4
18037,311,494,4
18038,311,496,5
18039,311,498,4
18040,311,499,4
18041,311,501,5
18042,311,504,4
18043,311,509,3
18044,311,511,4
18045,311,519,3
18046,311,520,5
18047,311,521,4
18048,311,530,3
18049,311,539,4
18050,311,549,2
18051,311,550,3
18052,311,562,3
18053,311,570,4
18054,311,578,2
18055,311,581,3
18056,311,584,3
18057,311,614,4
18058,311,621,4
18059,311,622,3
18060,311,623,2
18061,311,630,5
18062,311,639,4
18063,311,645,5
18064,311,648,4
18065,311,650,3
18066,311,651,4
18067,311,655,4
18068,311,660,4
18069,311,684,4
18070,311,699,4
18071,311,700,3
18072,311,702,3
18073,311,705,3
18074,311,724,4
18075,311,726,3
18076,311,729,4
18077,311,732,4
18078,311,735,4
18079,311,739,4
18080,311,747,3
18081,311,750,5
18082,311,754,3
18083,311,755,4
18084,311,768,2
18085,311,781,2
18086,311,783,3
18087,311,794,4
18088,311,796,3
18089,311,939,2
18090,311,942,5
18091,311,944,4
18092,311,966,4
18093,311,967,3
18094,311,1041,3
18095,311,1042,3
18096,311,1050,3
18097,311,1119,4
18098,311,1217,3
18099,311,1221,4
18100,311,1297,4
18101,312,1,5
18102,312,10,5
18103,312,14,5
18104,312,23,4
18105,312,50,5
18106,312,69,4
18107,312,70,5
18108,312,71,4
18109,312,83,4
18110,312,89,5
18111,312,91,3
18112,312,97,5
18113,312,124,3
18114,312,137,3
18115,312,143,4
18116,312,152,2
18117,312,154,4
18118,312,165,5
18119,312,166,5
18120,312,169,5
18121,312,172,4
18122,312,174,5
18123,312,175,3
18124,312,176,4
18125,312,177,3
18126,312,178,5
18127,312,181,4
18128,312,185,5
18129,312,186,3
18130,312,187,5
18131,312,189,5
18132,312,191,5
18133,312,194,4
18134,312,197,4
18135,312,199,5
18136,312,206,5
18137,312,207,5
18138,312,208,5
18139,312,211,4
18140,312,213,5
18141,312,214,3
18142,312,222,3
18143,312,223,5
18144,312,276,4
18145,312,372,3
18146,312,414,3
18147,312,419,3
18148,312,427,5
18149,312,428,3
18150,312,429,5
18151,312,430,5
18152,312,432,5
18153,312,434,3
18154,312,459,4
18155,312,463,5
18156,312,478,5
18157,312,479,5
18158,312,484,5
18159,312,486,5
18160,312,487,5
18161,312,488,5
18162,312,490,5
18163,312,491,5
18164,312,493,5
18165,312,499,4
18166,312,505,5
18167,312,506,4
18168,312,507,5
18169,312,509,5
18170,312,510,5
18171,312,511,5
18172,312,512,3
18173,312,514,3
18174,312,515,5
18175,312,519,5
18176,312,521,5
18177,312,524,5
18178,312,525,5
18179,312,526,5
18180,312,529,5
18181,312,530,5
18182,312,531,5
18183,312,537,5
18184,312,589,5
18185,312,596,5
18186,312,601,5
18187,312,602,4
18188,312,606,5
18189,312,607,5
18190,312,608,5
18191,312,610,5
18192,312,612,5
18193,312,613,5
18194,312,614,4
18195,312,618,5
18196,312,625,3
18197,312,632,3
18198,312,633,5
18199,312,638,5
18200,312,640,2
18201,312,644,5
18202,312,647,5
18203,312,648,5
18204,312,653,5
18205,312,654,5
18206,312,657,5
18207,312,660,4
18208,312,661,5
18209,312,663,5
18210,312,671,5
18211,312,673,5
18212,312,684,5
18213,312,740,4
18214,312,813,5
18215,312,835,5
18216,312,836,5
18217,312,837,4
18218,312,850,5
18219,312,855,5
18220,312,863,5
18221,312,945,5
18222,312,1020,5
18223,312,1050,5
18224,312,1126,4
18225,312,1167,4
18226,312,1172,5
18227,312,1192,3
18228,312,1298,5
18229,312,1451,4
18230,312,1516,4
18231,313,1,4
18232,313,8,3
18233,313,15,2
18234,313,23,4
18235,313,25,2
18236,313,28,3
18237,313,47,3
18238,313,50,5
18239,313,58,3
18240,313,63,4
18241,313,77,3
18242,313,79,5
18243,313,82,3
18244,313,88,2
18245,313,89,5
18246,313,94,3
18247,313,95,3
18248,313,102,3
18249,313,118,4
18250,313,121,4
18251,313,125,3
18252,313,127,5
18253,313,133,5
18254,313,141,4
18255,313,142,3
18256,313,143,3
18257,313,144,4
18258,313,147,4
18259,313,152,3
18260,313,153,3
18261,313,157,3
18262,313,167,3
18263,313,168,3
18264,313,172,4
18265,313,176,4
18266,313,177,4
18267,313,178,5
18268,313,181,4
18269,313,183,5
18270,313,185,5
18271,313,186,3
18272,313,192,3
18273,313,193,4
18274,313,195,5
18275,313,197,5
18276,313,202,5
18277,313,210,4
18278,313,211,5
18279,313,215,4
18280,313,216,4
18281,313,222,3
18282,313,225,4
18283,313,229,3
18284,313,231,2
18285,313,232,3
18286,313,235,3
18287,313,237,2
18288,313,238,4
18289,313,258,3
18290,313,300,4
18291,313,309,4
18292,313,322,3
18293,313,326,4
18294,313,328,4
18295,313,331,3
18296,313,333,4
18297,313,357,5
18298,313,385,4
18299,313,391,3
18300,313,393,4
18301,313,402,3
18302,313,404,4
18303,313,409,2
18304,313,418,3
18305,313,419,3
18306,313,420,5
18307,313,427,5
18308,313,428,3
18309,313,430,5
18310,313,432,5
18311,313,443,5
18312,313,449,3
18313,313,452,3
18314,313,461,3
18315,313,465,3
18316,313,474,5
18317,313,479,5
18318,313,480,5
18319,313,481,4
18320,313,483,5
18321,313,484,5
18322,313,485,3
18323,313,486,3
18324,313,489,4
18325,313,490,4
18326,313,493,3
18327,313,495,2
18328,313,496,5
18329,313,497,4
18330,313,499,3
18331,313,502,3
18332,313,503,5
18333,313,504,5
18334,313,505,5
18335,313,511,4
18336,313,514,4
18337,313,519,5
18338,313,520,5
18339,313,523,5
18340,313,525,5
18341,313,531,3
18342,313,538,2
18343,313,546,4
18344,313,559,3
18345,313,568,4
18346,313,576,3
18347,313,582,2
18348,313,588,4
18349,313,603,5
18350,313,615,4
18351,313,624,4
18352,313,625,4
18353,313,629,3
18354,313,631,2
18355,313,632,4
18356,313,633,5
18357,313,636,4
18358,313,651,3
18359,313,654,5
18360,313,655,4
18361,313,661,4
18362,313,662,3
18363,313,663,5
18364,313,683,3
18365,313,684,4
18366,313,696,3
18367,313,720,2
18368,313,735,3
18369,313,739,3
18370,313,742,3
18371,313,744,3
18372,313,748,3
18373,313,768,3
18374,313,770,4
18375,313,778,2
18376,313,820,2
18377,313,823,3
18378,313,837,4
18379,313,840,2
18380,313,845,3
18381,313,892,4
18382,313,1091,2
18383,313,1470,1
18384,314,1,5
18385,314,8,4
18386,314,11,5
18387,314,12,4
18388,314,15,5
18389,314,22,4
18390,314,25,3
18391,314,36,2
18392,314,38,5
18393,314,41,5
18394,314,53,1
18395,314,56,1
18396,314,65,4
18397,314,66,5
18398,314,67,4
18399,314,69,5
18400,314,70,1
18401,314,72,2
18402,314,78,4
18403,314,93,1
18404,314,99,4
18405,314,106,2
18406,314,117,4
18407,314,121,4
18408,314,125,5
18409,314,132,4
18410,314,144,3
18411,314,150,4
18412,314,151,4
18413,314,158,3
18414,314,161,5
18415,314,173,1
18416,314,196,3
18417,314,202,5
18418,314,216,3
18419,314,257,5
18420,314,278,5
18421,314,280,3
18422,314,283,4
18423,314,284,3
18424,314,294,5
18425,314,318,5
18426,314,322,4
18427,314,332,5
18428,314,365,3
18429,314,367,4
18430,314,378,5
18431,314,379,3
18432,314,393,4
18433,314,401,3
18434,314,405,4
18435,314,410,5
18436,314,411,4
18437,314,412,3
18438,314,419,4
18439,314,423,4
18440,314,433,3
18441,314,470,3
18442,314,476,5
18443,314,477,3
18444,314,496,4
18445,314,501,4
18446,314,508,3
18447,314,540,3
18448,314,542,4
18449,314,546,4
18450,314,562,4
18451,314,568,5
18452,314,585,2
18453,314,588,5
18454,314,595,3
18455,314,609,4
18456,314,627,4
18457,314,628,5
18458,314,655,4
18459,314,685,4
18460,314,697,3
18461,314,699,5
18462,314,710,3
18463,314,717,3
18464,314,721,5
18465,314,722,1
18466,314,731,4
18467,314,742,4
18468,314,747,1
18469,314,756,3
18470,314,761,4
18471,314,762,4
18472,314,768,5
18473,314,775,3
18474,314,783,3
18475,314,787,2
18476,314,790,4
18477,314,794,4
18478,314,796,2
18479,314,801,3
18480,314,806,4
18481,314,808,4
18482,314,812,4
18483,314,815,5
18484,314,820,5
18485,314,827,4
18486,314,845,5
18487,314,846,3
18488,314,866,4
18489,314,932,4
18490,314,934,4
18491,314,939,4
18492,314,942,3
18493,314,946,5
18494,314,949,4
18495,314,993,5
18496,314,996,4
18497,314,997,1
18498,314,1012,4
18499,314,1014,3
18500,314,1016,4
18501,314,1029,2
18502,314,1041,4
18503,314,1047,4
18504,314,1048,4
18505,314,1053,5
18506,314,1063,5
18507,314,1074,3
18508,314,1094,1
18509,314,1145,4
18510,314,1152,4
18511,314,1210,4
18512,314,1217,2
18513,314,1225,3
18514,314,1229,2
18515,314,1253,4
18516,314,1267,3
18517,314,1291,1
18518,314,1297,4
18519,314,1311,5
18520,314,1469,4
18521,314,1471,4
18522,314,1473,4
18523,314,1519,4
18524,315,4,4
18525,315,23,5
18526,315,25,5
18527,315,56,5
18528,315,79,4
18529,315,93,5
18530,315,121,2
18531,315,137,5
18532,315,154,5
18533,315,163,3
18534,315,164,4
18535,315,173,4
18536,315,175,5
18537,315,176,4
18538,315,178,4
18539,315,183,3
18540,315,202,3
18541,315,203,3
18542,315,204,5
18543,315,209,5
18544,315,271,3
18545,315,276,4
18546,315,286,5
18547,315,288,3
18548,315,301,2
18549,315,303,4
18550,315,318,5
18551,315,324,3
18552,315,327,4
18553,315,382,4
18554,315,428,4
18555,315,433,4
18556,315,461,4
18557,315,466,1
18558,315,475,4
18559,315,513,5
18560,315,520,4
18561,315,523,4
18562,315,642,5
18563,315,645,4
18564,315,673,4
18565,315,741,5
18566,315,770,3
18567,315,1065,4
18568,315,1084,4
18569,316,44,4
18570,316,58,3
18571,316,69,3
18572,316,83,4
18573,316,89,1
18574,316,97,5
18575,316,100,4
18576,316,127,2
18577,316,162,3
18578,316,168,3
18579,316,170,4
18580,316,172,1
18581,316,173,1
18582,316,174,1
18583,316,183,1
18584,316,185,2
18585,316,187,2
18586,316,191,5
18587,316,192,1
18588,316,199,3
18589,316,223,4
18590,316,275,5
18591,316,276,2
18592,316,286,5
18593,316,304,3
18594,316,323,1
18595,316,427,5
18596,316,435,2
18597,316,462,3
18598,316,482,3
18599,316,487,3
18600,316,507,3
18601,316,515,4
18602,316,531,5
18603,316,582,5
18604,316,633,4
18605,316,651,5
18606,316,673,2
18607,316,678,1
18608,316,707,4
18609,316,716,5
18610,316,730,4
18611,316,923,5
18612,316,988,1
18613,317,260,4
18614,317,264,4
18615,317,288,4
18616,317,299,4
18617,317,313,4
18618,317,322,3
18619,317,354,4
18620,317,355,4
18621,317,678,2
18622,317,683,2
18623,317,748,5
18624,317,879,3
18625,318,4,2
18626,318,8,4
18627,318,14,4
18628,318,24,4
18629,318,25,5
18630,318,26,5
18631,318,40,4
18632,318,56,3
18633,318,58,4
18634,318,70,5
18635,318,77,3
18636,318,85,3
18637,318,94,4
18638,318,100,5
18639,318,121,1
18640,318,132,4
18641,318,133,4
18642,318,134,5
18643,318,143,5
18644,318,161,3
18645,318,167,4
18646,318,174,4
18647,318,179,4
18648,318,187,4
18649,318,188,3
18650,318,191,5
18651,318,193,3
18652,318,196,3
18653,318,205,3
18654,318,208,4
18655,318,210,4
18656,318,213,4
18657,318,215,2
18658,318,216,4
18659,318,238,3
18660,318,255,4
18661,318,265,4
18662,318,269,5
18663,318,275,4
18664,318,282,4
18665,318,284,3
18666,318,289,3
18667,318,294,4
18668,318,301,4
18669,318,307,3
18670,318,318,5
18671,318,321,4
18672,318,340,4
18673,318,376,3
18674,318,378,4
18675,318,381,1
18676,318,385,4
18677,318,393,5
18678,318,403,2
18679,318,404,3
18680,318,405,2
18681,318,423,5
18682,318,451,4
18683,318,458,4
18684,318,480,4
18685,318,482,5
18686,318,514,2
18687,318,527,5
18688,318,531,4
18689,318,540,4
18690,318,566,4
18691,318,605,4
18692,318,618,3
18693,318,628,4
18694,318,629,4
18695,318,692,4
18696,318,712,4
18697,318,722,4
18698,318,732,5
18699,318,735,5
18700,318,739,5
18701,318,763,3
18702,318,809,4
18703,318,842,2
18704,318,864,2
18705,318,866,4
18706,318,869,3
18707,318,892,3
18708,318,898,4
18709,318,941,4
18710,318,944,2
18711,318,968,3
18712,318,1012,4
18713,318,1030,2
18714,318,1044,4
18715,318,1048,4
18716,318,1050,4
18717,318,1063,3
18718,318,1120,3
18719,318,1160,5
18720,318,1204,2
18721,319,259,2
18722,319,261,3
18723,319,268,4
18724,319,269,3
18725,319,301,4
18726,319,306,4
18727,319,307,4
18728,319,332,4
18729,319,340,3
18730,319,346,3
18731,319,350,3
18732,319,358,3
18733,319,682,3
18734,319,689,3
18735,319,750,3
18736,319,751,3
18737,320,2,4
18738,320,17,5
18739,320,24,3
18740,320,27,3
18741,320,51,5
18742,320,56,5
18743,320,66,4
18744,320,71,3
18745,320,79,4
18746,320,82,3
18747,320,89,4
18748,320,92,5
18749,320,95,3
18750,320,96,5
18751,320,121,5
18752,320,122,3
18753,320,145,4
18754,320,147,4
18755,320,164,4
18756,320,172,4
18757,320,176,4
18758,320,183,4
18759,320,185,4
18760,320,195,5
18761,320,204,5
18762,320,226,4
18763,320,231,2
18764,320,232,4
18765,320,233,4
18766,320,235,3
18767,320,238,4
18768,320,240,3
18769,320,241,4
18770,320,248,5
18771,320,257,4
18772,320,274,4
18773,320,288,4
18774,320,292,3
18775,320,300,4
18776,320,340,2
18777,320,358,4
18778,320,368,3
18779,320,385,4
18780,320,410,4
18781,320,421,4
18782,320,453,3
18783,320,458,4
18784,320,470,5
18785,320,546,4
18786,320,550,5
18787,320,566,3
18788,320,568,4
18789,320,570,4
18790,320,572,3
18791,320,586,3
18792,320,588,3
18793,320,597,3
18794,320,625,4
18795,320,627,4
18796,320,679,4
18797,320,732,3
18798,320,751,4
18799,320,760,3
18800,320,763,4
18801,320,769,3
18802,320,774,4
18803,320,800,4
18804,320,808,4
18805,320,825,4
18806,320,827,4
18807,320,833,1
18808,320,946,5
18809,320,1047,4
18810,320,1052,2
18811,320,1059,4
18812,320,1091,4
18813,320,1215,1
18814,320,1291,3
18815,320,1522,3
18816,321,7,4
18817,321,9,4
18818,321,19,4
18819,321,32,3
18820,321,45,4
18821,321,48,4
18822,321,52,3
18823,321,59,4
